condition,layer,k,branch,chain,level,pr
refinement,30,1,deflate_top1,emergency_vehicle,1,5.167444256306798
refinement,30,1,deflate_top1,emergency_vehicle,2,5.490821217430854
refinement,30,1,deflate_top1,emergency_vehicle,3,4.829585504520295
refinement,30,1,deflate_top1,emergency_vehicle,4,5.282398416763618
refinement,30,1,deflate_top1,employment_agreement,0,5.622578008892412
refinement,30,1,deflate_top1,employment_agreement,1,5.560124698466646
refinement,30,1,deflate_top1,employment_agreement,2,4.809345167551205
refinement,30,1,deflate_top1,employment_agreement,3,4.991531202845258
refinement,30,1,deflate_top1,employment_agreement,4,5.491800688129944
refinement,30,1,deflate_top1,forensic_hospital,0,5.521287436409617
refinement,30,1,deflate_top1,forensic_hospital,1,4.381807248074619
refinement,30,1,deflate_top1,forensic_hospital,2,5.031986313566504
refinement,30,1,deflate_top1,forensic_hospital,3,4.143093150325033
refinement,30,1,deflate_top1,forensic_hospital,4,4.462092062741544
refinement,30,1,deflate_top1,graph_database,0,5.8364081117040945
refinement,30,1,deflate_top1,graph_database,1,4.248754995726768
refinement,30,1,deflate_top1,graph_database,2,4.52798793459214
refinement,30,1,deflate_top1,graph_database,3,4.71233730278383
refinement,30,1,deflate_top1,graph_database,4,3.4413622074327237
refinement,30,1,deflate_top1,hiking_boot,0,5.966648313275067
refinement,30,1,deflate_top1,hiking_boot,1,4.69791943389901
refinement,30,1,deflate_top1,hiking_boot,2,4.80654935495298
refinement,30,1,deflate_top1,hiking_boot,3,5.223750515930527
refinement,30,1,deflate_top1,hiking_boot,4,4.234051712210043
refinement,30,1,deflate_top1,medical_consent,0,5.838040489809489
refinement,30,1,deflate_top1,medical_consent,1,4.851327482310918
refinement,30,1,deflate_top1,medical_consent,2,5.498858444655437
refinement,30,1,deflate_top1,medical_consent,3,4.366400335324413
refinement,30,1,deflate_top1,medical_consent,4,4.774222171711436
refinement,30,1,deflate_top1,refugee_shelter,0,5.609640945039964
refinement,30,1,deflate_top1,refugee_shelter,1,5.119343539299843
refinement,30,1,deflate_top1,refugee_shelter,2,4.408312005361796
refinement,30,1,deflate_top1,refugee_shelter,3,4.609084024729709
refinement,30,1,deflate_top1,refugee_shelter,4,4.816053901935615
refinement,30,1,deflate_top1,rescue_drone,0,5.456807331578644
refinement,30,1,deflate_top1,rescue_drone,1,4.3935728638121745
refinement,30,1,deflate_top1,rescue_drone,2,4.3920462574586905
refinement,30,1,deflate_top1,rescue_drone,3,5.30011971838718
refinement,30,1,deflate_top1,rescue_drone,4,5.027838606701241
refinement,30,1,deflate_top1,research_university,0,5.813924255802149
refinement,30,1,deflate_top1,research_university,1,4.983090118079285
refinement,30,1,deflate_top1,research_university,2,4.926971923890323
refinement,30,1,deflate_top1,research_university,3,5.1211243097956
refinement,30,1,deflate_top1,research_university,4,4.867456014784288
refinement,30,2,deflate_top2,apartment_building,0,5.747604690743542
refinement,30,2,deflate_top2,apartment_building,1,5.200343624022075
refinement,30,2,deflate_top2,apartment_building,2,4.904731137883929
refinement,30,2,deflate_top2,apartment_building,3,3.8842837528953735
refinement,30,2,deflate_top2,apartment_building,4,4.3348186580777375
refinement,30,2,deflate_top2,emergency_vehicle,0,6.472911218038872
refinement,30,2,deflate_top2,emergency_vehicle,1,5.309652301409054
refinement,30,2,deflate_top2,emergency_vehicle,2,5.545006722133516
refinement,30,2,deflate_top2,emergency_vehicle,3,4.795752824348735
refinement,30,2,deflate_top2,emergency_vehicle,4,5.321776957135405
refinement,30,2,deflate_top2,employment_agreement,0,5.628795555253974
refinement,30,2,deflate_top2,employment_agreement,1,5.554575171081598
refinement,30,2,deflate_top2,employment_agreement,2,4.798107104332751
refinement,30,2,deflate_top2,employment_agreement,3,4.988379740245734
refinement,30,2,deflate_top2,employment_agreement,4,5.484230683607852
refinement,30,2,deflate_top2,forensic_hospital,0,5.486149368848679
refinement,30,2,deflate_top2,forensic_hospital,1,4.363250492820908
refinement,30,2,deflate_top2,forensic_hospital,2,5.0168001338106905
refinement,30,2,deflate_top2,forensic_hospital,3,4.129499007310364
refinement,30,2,deflate_top2,forensic_hospital,4,4.459380580781149
refinement,30,2,deflate_top2,graph_database,0,5.819726071051244
refinement,30,2,deflate_top2,graph_database,1,4.246035819062741
refinement,30,2,deflate_top2,graph_database,2,4.534970908607665
refinement,30,2,deflate_top2,graph_database,3,4.721715477760317
refinement,30,2,deflate_top2,graph_database,4,3.4403607851066744
refinement,30,2,deflate_top2,hiking_boot,0,5.932535683572858
refinement,30,2,deflate_top2,hiking_boot,1,4.788067437847997
refinement,30,2,deflate_top2,hiking_boot,2,5.100437322595846
refinement,30,2,deflate_top2,hiking_boot,3,5.481219725155314
refinement,30,2,deflate_top2,hiking_boot,4,4.222239409816879
refinement,30,2,deflate_top2,medical_consent,0,5.83044555169676
refinement,30,2,deflate_top2,medical_consent,1,4.839624512942552
refinement,30,2,deflate_top2,medical_consent,2,5.4865932359900595
refinement,30,2,deflate_top2,medical_consent,3,4.361841750978118
refinement,30,2,deflate_top2,medical_consent,4,4.7599816954537895
refinement,30,2,deflate_top2,refugee_shelter,0,5.607835996024356
refinement,30,2,deflate_top2,refugee_shelter,1,5.15072100013217
refinement,30,2,deflate_top2,refugee_shelter,2,4.3925022979268205
refinement,30,2,deflate_top2,refugee_shelter,3,4.621620852099435
refinement,30,2,deflate_top2,refugee_shelter,4,4.842404237416237
refinement,30,2,deflate_top2,rescue_drone,0,5.551616206244048
refinement,30,2,deflate_top2,rescue_drone,1,4.483727978170597
refinement,30,2,deflate_top2,rescue_drone,2,4.671722531202357
refinement,30,2,deflate_top2,rescue_drone,3,5.436533283946331
refinement,30,2,deflate_top2,rescue_drone,4,5.181765000897004
refinement,30,2,deflate_top2,research_university,0,5.812526069184554
refinement,30,2,deflate_top2,research_university,1,4.9272550145974545
refinement,30,2,deflate_top2,research_university,2,4.903674012248272
refinement,30,2,deflate_top2,research_university,3,5.123744596956861
refinement,30,2,deflate_top2,research_university,4,4.869037582873801
refinement,30,3,deflate_top3,apartment_building,0,5.720109120041407
refinement,30,3,deflate_top3,apartment_building,1,5.714639931178559
refinement,30,3,deflate_top3,apartment_building,2,5.03339764299056
refinement,30,3,deflate_top3,apartment_building,3,4.040086197607108
refinement,30,3,deflate_top3,apartment_building,4,4.510331589372076
refinement,30,3,deflate_top3,emergency_vehicle,0,6.50033953379783
refinement,30,3,deflate_top3,emergency_vehicle,1,5.416687762959474
refinement,30,3,deflate_top3,emergency_vehicle,2,5.601973918110393
refinement,30,3,deflate_top3,emergency_vehicle,3,4.903917532829767
refinement,30,3,deflate_top3,emergency_vehicle,4,5.356417394778629
refinement,30,3,deflate_top3,employment_agreement,0,5.62527492801997
refinement,30,3,deflate_top3,employment_agreement,1,5.560732671492267
refinement,30,3,deflate_top3,employment_agreement,2,4.8363300307476385
refinement,30,3,deflate_top3,employment_agreement,3,5.089179835024369
refinement,30,3,deflate_top3,employment_agreement,4,5.522436240821566
refinement,30,3,deflate_top3,forensic_hospital,0,5.839461674357982
refinement,30,3,deflate_top3,forensic_hospital,1,4.934376241263852
refinement,30,3,deflate_top3,forensic_hospital,2,5.436292299724146
refinement,30,3,deflate_top3,forensic_hospital,3,4.899248551884558
refinement,30,3,deflate_top3,forensic_hospital,4,4.914306143692619
refinement,30,3,deflate_top3,graph_database,0,5.791646187369205
refinement,30,3,deflate_top3,graph_database,1,4.248715604758731
refinement,30,3,deflate_top3,graph_database,2,4.56983360621735
refinement,30,3,deflate_top3,graph_database,3,4.822351786560019
refinement,30,3,deflate_top3,graph_database,4,3.4305793232983373
refinement,30,3,deflate_top3,hiking_boot,0,5.900497146961712
refinement,30,3,deflate_top3,hiking_boot,1,4.841009157993945
refinement,30,3,deflate_top3,hiking_boot,2,5.184915944470183
refinement,30,3,deflate_top3,hiking_boot,3,5.523620636167288
refinement,30,3,deflate_top3,hiking_boot,4,4.198587813992786
refinement,30,3,deflate_top3,medical_consent,0,5.835669818337243
refinement,30,3,deflate_top3,medical_consent,1,4.9646277748916265
refinement,30,3,deflate_top3,medical_consent,2,5.592654650046425
refinement,30,3,deflate_top3,medical_consent,3,4.498682964469134
refinement,30,3,deflate_top3,medical_consent,4,4.919011051729392
refinement,30,3,deflate_top3,refugee_shelter,0,5.812350387078311
refinement,30,3,deflate_top3,refugee_shelter,1,5.3324661607167005
refinement,30,3,deflate_top3,refugee_shelter,2,4.7911216499718465
refinement,30,3,deflate_top3,refugee_shelter,3,4.910382667829614
refinement,30,3,deflate_top3,refugee_shelter,4,4.9894210936002015
refinement,30,3,deflate_top3,rescue_drone,0,5.5325900256226115
refinement,30,3,deflate_top3,rescue_drone,1,4.596637622421731
refinement,30,3,deflate_top3,rescue_drone,2,4.9021227773395015
refinement,30,3,deflate_top3,rescue_drone,3,5.65702098708065
refinement,30,3,deflate_top3,rescue_drone,4,5.290108750387253
refinement,30,3,deflate_top3,research_university,0,5.880734764420849
refinement,30,3,deflate_top3,research_university,1,5.200405221863941
refinement,30,3,deflate_top3,research_university,2,5.144604018089917
refinement,30,3,deflate_top3,research_university,3,5.44258265681708
refinement,30,3,deflate_top3,research_university,4,5.01090118324996
refinement,30,4,deflate_top4,apartment_building,0,5.712006457330713
refinement,30,4,deflate_top4,apartment_building,1,5.809368369222601
refinement,30,4,deflate_top4,apartment_building,2,5.104099512768143
refinement,30,4,deflate_top4,apartment_building,3,4.10307386398666
refinement,30,4,deflate_top4,apartment_building,4,4.700003213004846
refinement,30,4,deflate_top4,emergency_vehicle,0,6.392671447251675
refinement,30,4,deflate_top4,emergency_vehicle,1,5.737212312703781
refinement,30,4,deflate_top4,emergency_vehicle,2,5.748096016514995
refinement,30,4,deflate_top4,emergency_vehicle,3,4.811728214457725
refinement,30,4,deflate_top4,emergency_vehicle,4,5.5497323674881365
refinement,30,4,deflate_top4,employment_agreement,0,5.460858105850556
refinement,30,4,deflate_top4,employment_agreement,1,5.578730618249425
refinement,30,4,deflate_top4,employment_agreement,2,4.915290741330479
refinement,30,4,deflate_top4,employment_agreement,3,5.349527722383429
refinement,30,4,deflate_top4,employment_agreement,4,5.568837339433666
refinement,30,4,deflate_top4,forensic_hospital,0,5.673180853698823
refinement,30,4,deflate_top4,forensic_hospital,1,5.019681164320115
refinement,30,4,deflate_top4,forensic_hospital,2,5.694081404606853
refinement,30,4,deflate_top4,forensic_hospital,3,5.144162740852724
refinement,30,4,deflate_top4,forensic_hospital,4,5.399094116349747
refinement,30,4,deflate_top4,graph_database,0,5.687451821221849
refinement,30,4,deflate_top4,graph_database,1,4.738956464924243
refinement,30,4,deflate_top4,graph_database,2,5.023087858695023
refinement,30,4,deflate_top4,graph_database,3,5.152289897658091
refinement,30,4,deflate_top4,graph_database,4,3.7420325849470064
refinement,30,4,deflate_top4,hiking_boot,0,5.862278162979167
refinement,30,4,deflate_top4,hiking_boot,1,4.8588310591305675
refinement,30,4,deflate_top4,hiking_boot,2,5.179912772838707
refinement,30,4,deflate_top4,hiking_boot,3,5.488074030743788
refinement,30,4,deflate_top4,hiking_boot,4,4.16118687033419
refinement,30,4,deflate_top4,medical_consent,0,5.834399190581929
refinement,30,4,deflate_top4,medical_consent,1,5.423729229934487
refinement,30,4,deflate_top4,medical_consent,2,5.910960141905675
refinement,30,4,deflate_top4,medical_consent,3,4.852673682560779
refinement,30,4,deflate_top4,medical_consent,4,5.183573867607442
refinement,30,4,deflate_top4,refugee_shelter,0,5.6853787543956775
refinement,30,4,deflate_top4,refugee_shelter,1,5.430033670788989
refinement,30,4,deflate_top4,refugee_shelter,2,4.900348694757723
refinement,30,4,deflate_top4,refugee_shelter,3,5.0135481188494415
refinement,30,4,deflate_top4,refugee_shelter,4,5.12200763617386
refinement,30,4,deflate_top4,rescue_drone,0,5.411825854290153
refinement,30,4,deflate_top4,rescue_drone,1,4.945560237296018
refinement,30,4,deflate_top4,rescue_drone,2,5.454775932614843
refinement,30,4,deflate_top4,rescue_drone,3,5.782608867773506
refinement,30,4,deflate_top4,rescue_drone,4,5.63872666629078
refinement,30,4,deflate_top4,research_university,0,5.836138198195935
refinement,30,4,deflate_top4,research_university,1,5.25565952891467
refinement,30,4,deflate_top4,research_university,2,5.374389704103424
refinement,30,4,deflate_top4,research_university,3,5.662352871377505
refinement,30,4,deflate_top4,research_university,4,5.141320212097087
refinement,30,5,deflate_top5,apartment_building,0,5.68910611501352
refinement,30,5,deflate_top5,apartment_building,1,5.841027815811542
refinement,30,5,deflate_top5,apartment_building,2,5.2342218073334
refinement,30,5,deflate_top5,apartment_building,3,4.434854346172761
refinement,30,5,deflate_top5,apartment_building,4,4.77846813713109
refinement,30,5,deflate_top5,emergency_vehicle,0,6.38985652148714
refinement,30,5,deflate_top5,emergency_vehicle,1,5.776970315879734
refinement,30,5,deflate_top5,emergency_vehicle,2,5.767404549839859
refinement,30,5,deflate_top5,emergency_vehicle,3,4.936055034299734
refinement,30,5,deflate_top5,emergency_vehicle,4,5.530812338517292
refinement,30,5,deflate_top5,employment_agreement,0,5.428162663065923
refinement,30,5,deflate_top5,employment_agreement,1,5.5908789583922225
refinement,30,5,deflate_top5,employment_agreement,2,4.887521854407439
refinement,30,5,deflate_top5,employment_agreement,3,5.374209721729172
refinement,30,5,deflate_top5,employment_agreement,4,5.561800986212251
refinement,30,5,deflate_top5,forensic_hospital,0,5.692459104655459
refinement,30,5,deflate_top5,forensic_hospital,1,5.155396746686279
refinement,30,5,deflate_top5,forensic_hospital,2,5.681518648600025
refinement,30,5,deflate_top5,forensic_hospital,3,5.245807135996949
refinement,30,5,deflate_top5,forensic_hospital,4,5.559233595011967
refinement,30,5,deflate_top5,graph_database,0,5.709977213169231
refinement,30,5,deflate_top5,graph_database,1,4.85483917626425
refinement,30,5,deflate_top5,graph_database,2,5.04235224601412
refinement,30,5,deflate_top5,graph_database,3,5.156213154807331
refinement,30,5,deflate_top5,graph_database,4,3.8436748012756174
refinement,30,5,deflate_top5,hiking_boot,0,5.855096039135152
refinement,30,5,deflate_top5,hiking_boot,1,4.823155423043829
refinement,30,5,deflate_top5,hiking_boot,2,5.205415486500399
refinement,30,5,deflate_top5,hiking_boot,3,5.562160985139984
refinement,30,5,deflate_top5,hiking_boot,4,4.1666288557188205
refinement,30,5,deflate_top5,medical_consent,0,5.8166240466964325
refinement,30,5,deflate_top5,medical_consent,1,5.43779470997745
refinement,30,5,deflate_top5,medical_consent,2,5.976728242915953
refinement,30,5,deflate_top5,medical_consent,3,4.900090487870254
refinement,30,5,deflate_top5,medical_consent,4,5.163414828214873
refinement,30,5,deflate_top5,refugee_shelter,0,5.6561738681207725
refinement,30,5,deflate_top5,refugee_shelter,1,5.416410516186687
refinement,30,5,deflate_top5,refugee_shelter,2,4.870245528616137
refinement,30,5,deflate_top5,refugee_shelter,3,5.0131704353808395
refinement,30,5,deflate_top5,refugee_shelter,4,5.124437547932408
refinement,30,5,deflate_top5,rescue_drone,0,5.440339101761537
refinement,30,5,deflate_top5,rescue_drone,1,4.9664322768915445
refinement,30,5,deflate_top5,rescue_drone,2,5.453888515551245
refinement,30,5,deflate_top5,rescue_drone,3,5.780707490905714
refinement,30,5,deflate_top5,rescue_drone,4,5.636529180232611
refinement,30,5,deflate_top5,research_university,0,5.819180256426226
refinement,30,5,deflate_top5,research_university,1,5.464003993532998
refinement,30,5,deflate_top5,research_university,2,5.454123144800063
refinement,30,5,deflate_top5,research_university,3,5.797447614549474
refinement,30,5,deflate_top5,research_university,4,5.223492633810553
refinement,30,6,deflate_top6,apartment_building,0,5.789688348273182
refinement,30,6,deflate_top6,apartment_building,1,5.814817051218244
refinement,30,6,deflate_top6,apartment_building,2,5.243581752260722
refinement,30,6,deflate_top6,apartment_building,3,4.435906039045782
refinement,30,6,deflate_top6,apartment_building,4,4.770307187080349
refinement,30,6,deflate_top6,emergency_vehicle,0,6.394126242868537
refinement,30,6,deflate_top6,emergency_vehicle,1,5.793786575500937
refinement,30,6,deflate_top6,emergency_vehicle,2,5.764913826745512
refinement,30,6,deflate_top6,emergency_vehicle,3,4.917967147117648
refinement,30,6,deflate_top6,emergency_vehicle,4,5.548291712508761
refinement,30,6,deflate_top6,employment_agreement,0,5.400489534712425
refinement,30,6,deflate_top6,employment_agreement,1,5.608695180423803
refinement,30,6,deflate_top6,employment_agreement,2,4.883859894274382
refinement,30,6,deflate_top6,employment_agreement,3,5.401100093532492
refinement,30,6,deflate_top6,employment_agreement,4,5.5780201281505715
refinement,30,6,deflate_top6,forensic_hospital,0,5.712115951867805
refinement,30,6,deflate_top6,forensic_hospital,1,5.126396567916592
refinement,30,6,deflate_top6,forensic_hospital,2,5.678510752455429
refinement,30,6,deflate_top6,forensic_hospital,3,5.236702861857656
refinement,30,6,deflate_top6,forensic_hospital,4,5.590607774374927
refinement,30,6,deflate_top6,graph_database,0,5.715811591946356
refinement,30,6,deflate_top6,graph_database,1,4.91042595661523
refinement,30,6,deflate_top6,graph_database,2,5.095480710945179
refinement,30,6,deflate_top6,graph_database,3,5.180851808884432
refinement,30,6,deflate_top6,graph_database,4,3.8600321723134647
refinement,30,6,deflate_top6,hiking_boot,0,5.858585689924585
refinement,30,6,deflate_top6,hiking_boot,1,4.786761758665939
refinement,30,6,deflate_top6,hiking_boot,2,5.264403278868457
refinement,30,6,deflate_top6,hiking_boot,3,5.582588982733243
refinement,30,6,deflate_top6,hiking_boot,4,4.121048934838688
refinement,30,6,deflate_top6,medical_consent,0,5.805374275161426
refinement,30,6,deflate_top6,medical_consent,1,5.522638714246888
refinement,30,6,deflate_top6,medical_consent,2,5.995775914066017
refinement,30,6,deflate_top6,medical_consent,3,4.94854325077501
refinement,30,6,deflate_top6,medical_consent,4,5.166053971380164
refinement,30,6,deflate_top6,refugee_shelter,0,5.6471990688998295
refinement,30,6,deflate_top6,refugee_shelter,1,5.392013445740643
refinement,30,6,deflate_top6,refugee_shelter,2,4.88072499305681
refinement,30,6,deflate_top6,refugee_shelter,3,5.013958055594454
refinement,30,6,deflate_top6,refugee_shelter,4,5.199957517152362
refinement,30,6,deflate_top6,rescue_drone,0,5.683345871440019
refinement,30,6,deflate_top6,rescue_drone,1,4.948160258176929
refinement,30,6,deflate_top6,rescue_drone,2,5.450454854381145
refinement,30,6,deflate_top6,rescue_drone,3,5.829473974048834
refinement,30,6,deflate_top6,rescue_drone,4,5.622344995949869
refinement,30,6,deflate_top6,research_university,0,5.840089250702228
refinement,30,6,deflate_top6,research_university,1,5.473427996526301
refinement,30,6,deflate_top6,research_university,2,5.460700464519702
refinement,30,6,deflate_top6,research_university,3,5.789010196932505
refinement,30,6,deflate_top6,research_university,4,5.230003998234339
refinement,30,7,deflate_top7,apartment_building,0,5.70361503081845
refinement,30,7,deflate_top7,apartment_building,1,5.839781828095259
refinement,30,7,deflate_top7,apartment_building,2,5.2456671096039384
refinement,30,7,deflate_top7,apartment_building,3,4.440029395228764
refinement,30,7,deflate_top7,apartment_building,4,4.75578252436961
refinement,30,7,deflate_top7,emergency_vehicle,0,6.215374773810004
refinement,30,7,deflate_top7,emergency_vehicle,1,5.752224199989606
refinement,30,7,deflate_top7,emergency_vehicle,2,5.7778237974695905
refinement,30,7,deflate_top7,emergency_vehicle,3,4.9123048428267415
refinement,30,7,deflate_top7,emergency_vehicle,4,5.499349308120367
refinement,30,7,deflate_top7,employment_agreement,0,5.367767780102098
refinement,30,7,deflate_top7,employment_agreement,1,5.507651059431568
refinement,30,7,deflate_top7,employment_agreement,2,4.896594269370066
refinement,30,7,deflate_top7,employment_agreement,3,5.548946604509267
refinement,30,7,deflate_top7,employment_agreement,4,5.52163248788706
refinement,30,7,deflate_top7,forensic_hospital,0,5.833236437634281
refinement,30,7,deflate_top7,forensic_hospital,1,5.1731027710675255
refinement,30,7,deflate_top7,forensic_hospital,2,5.727831170421243
refinement,30,7,deflate_top7,forensic_hospital,3,5.205596369959028
refinement,30,7,deflate_top7,forensic_hospital,4,5.55451151345269
refinement,30,7,deflate_top7,graph_database,0,5.785723563975956
refinement,30,7,deflate_top7,graph_database,1,4.925196364239489
refinement,30,7,deflate_top7,graph_database,2,5.094324041260246
refinement,30,7,deflate_top7,graph_database,3,5.203939741381643
refinement,30,7,deflate_top7,graph_database,4,3.8439299513668628
refinement,30,7,deflate_top7,hiking_boot,0,5.75503005924503
refinement,30,7,deflate_top7,hiking_boot,1,4.795462721144486
refinement,30,7,deflate_top7,hiking_boot,2,5.332484822589928
refinement,30,7,deflate_top7,hiking_boot,3,5.543877777129001
refinement,30,7,deflate_top7,hiking_boot,4,4.0874016598294824
refinement,30,7,deflate_top7,medical_consent,0,5.81682794671252
refinement,30,7,deflate_top7,medical_consent,1,5.4489955517028426
refinement,30,7,deflate_top7,medical_consent,2,5.963775800075324
refinement,30,7,deflate_top7,medical_consent,3,5.019829301586904
refinement,30,7,deflate_top7,medical_consent,4,5.309986634630957
refinement,30,7,deflate_top7,refugee_shelter,0,5.837943561686601
refinement,30,7,deflate_top7,refugee_shelter,1,5.490181045988416
refinement,30,7,deflate_top7,refugee_shelter,2,4.926525319868206
refinement,30,7,deflate_top7,refugee_shelter,3,5.03910061322507
refinement,30,7,deflate_top7,refugee_shelter,4,5.1986436856901
refinement,30,7,deflate_top7,rescue_drone,0,5.879274144199149
refinement,30,7,deflate_top7,rescue_drone,1,4.934226223702342
refinement,30,7,deflate_top7,rescue_drone,2,5.425211575276281
refinement,30,7,deflate_top7,rescue_drone,3,5.822488907048913
refinement,30,7,deflate_top7,rescue_drone,4,5.62619851813806
refinement,30,7,deflate_top7,research_university,0,5.835072221140414
refinement,30,7,deflate_top7,research_university,1,5.585898798141563
refinement,30,7,deflate_top7,research_university,2,5.491582006795944
refinement,30,7,deflate_top7,research_university,3,5.775803759137723
refinement,30,7,deflate_top7,research_university,4,5.211178862386704
refinement,30,8,deflate_top8,apartment_building,0,5.615502753664067
refinement,30,8,deflate_top8,apartment_building,1,5.919726714526627
refinement,30,8,deflate_top8,apartment_building,2,5.240511884391241
refinement,30,8,deflate_top8,apartment_building,3,4.417350142901674
refinement,30,8,deflate_top8,apartment_building,4,4.7123262007452995
refinement,30,8,deflate_top8,emergency_vehicle,0,6.12870999807844
refinement,30,8,deflate_top8,emergency_vehicle,1,5.7673480140879905
refinement,30,8,deflate_top8,emergency_vehicle,2,5.729660742638198
refinement,30,8,deflate_top8,emergency_vehicle,3,4.9413696807160115
refinement,30,8,deflate_top8,emergency_vehicle,4,5.503963903552191
refinement,30,8,deflate_top8,employment_agreement,0,5.349688544968353
refinement,30,8,deflate_top8,employment_agreement,1,5.567979414664765
refinement,30,8,deflate_top8,employment_agreement,2,4.908434330222741
refinement,30,8,deflate_top8,employment_agreement,3,5.544424746929522
refinement,30,8,deflate_top8,employment_agreement,4,5.510062700303736
refinement,30,8,deflate_top8,forensic_hospital,0,5.716730948052317
refinement,30,8,deflate_top8,forensic_hospital,1,5.245581578617408
refinement,30,8,deflate_top8,forensic_hospital,2,5.738516410753834
refinement,30,8,deflate_top8,forensic_hospital,3,5.184938470840986
refinement,30,8,deflate_top8,forensic_hospital,4,5.591493171783899
refinement,30,8,deflate_top8,graph_database,0,5.716312881611094
refinement,30,8,deflate_top8,graph_database,1,4.906023112312323
refinement,30,8,deflate_top8,graph_database,2,5.065598658299377
refinement,30,8,deflate_top8,graph_database,3,5.179440201138691
refinement,30,8,deflate_top8,graph_database,4,3.8416055780347675
refinement,30,8,deflate_top8,hiking_boot,0,5.739357902805644
refinement,30,8,deflate_top8,hiking_boot,1,4.791967294942386
refinement,30,8,deflate_top8,hiking_boot,2,5.316503910728154
refinement,30,8,deflate_top8,hiking_boot,3,5.5204455021978
refinement,30,8,deflate_top8,hiking_boot,4,4.066808614270574
refinement,30,8,deflate_top8,medical_consent,0,5.7350884978418915
refinement,30,8,deflate_top8,medical_consent,1,5.5104525082771465
refinement,30,8,deflate_top8,medical_consent,2,5.9352912880915785
refinement,30,8,deflate_top8,medical_consent,3,5.007388038789234
refinement,30,8,deflate_top8,medical_consent,4,5.322056888690772
refinement,30,8,deflate_top8,refugee_shelter,0,5.76259698616684
refinement,30,8,deflate_top8,refugee_shelter,1,5.474286245933272
refinement,30,8,deflate_top8,refugee_shelter,2,4.907152697405186
refinement,30,8,deflate_top8,refugee_shelter,3,5.015988065723371
refinement,30,8,deflate_top8,refugee_shelter,4,5.186970475526887
refinement,30,8,deflate_top8,rescue_drone,0,5.815114933951598
refinement,30,8,deflate_top8,rescue_drone,1,4.87062803724289
refinement,30,8,deflate_top8,rescue_drone,2,5.382727633103363
refinement,30,8,deflate_top8,rescue_drone,3,5.817895682940974
refinement,30,8,deflate_top8,rescue_drone,4,5.581780471812991
refinement,30,8,deflate_top8,research_university,0,5.756350802989109
refinement,30,8,deflate_top8,research_university,1,5.495667104330498
refinement,30,8,deflate_top8,research_university,2,5.623902667459334
refinement,30,8,deflate_top8,research_university,3,5.738431273224106
refinement,30,8,deflate_top8,research_university,4,5.166634438377128
refinement,30,9,deflate_top9,apartment_building,0,5.5883034714916064
refinement,30,9,deflate_top9,apartment_building,1,5.8707368110941225
refinement,30,9,deflate_top9,apartment_building,2,5.3026599438181625
refinement,30,9,deflate_top9,apartment_building,3,4.618025130966958
refinement,30,9,deflate_top9,apartment_building,4,4.711136765350321
refinement,30,9,deflate_top9,emergency_vehicle,0,5.994451256838575
refinement,30,9,deflate_top9,emergency_vehicle,1,5.717733557387791
refinement,30,9,deflate_top9,emergency_vehicle,2,5.677406217747342
refinement,30,9,deflate_top9,emergency_vehicle,3,5.021881694377912
refinement,30,9,deflate_top9,emergency_vehicle,4,5.470973170877951
refinement,30,9,deflate_top9,employment_agreement,0,5.331476751183098
refinement,30,9,deflate_top9,employment_agreement,1,5.59285141951598
refinement,30,9,deflate_top9,employment_agreement,2,4.893808428503595
refinement,30,9,deflate_top9,employment_agreement,3,5.51897583356371
refinement,30,9,deflate_top9,employment_agreement,4,5.42678371477325
refinement,30,9,deflate_top9,forensic_hospital,0,5.697769272956814
refinement,30,9,deflate_top9,forensic_hospital,1,5.260749203853233
refinement,30,9,deflate_top9,forensic_hospital,2,5.724400525411486
refinement,30,9,deflate_top9,forensic_hospital,3,5.173451096118549
refinement,30,9,deflate_top9,forensic_hospital,4,5.510108218770402
refinement,30,9,deflate_top9,graph_database,0,5.526895629413593
refinement,30,9,deflate_top9,graph_database,1,4.985924532819826
refinement,30,9,deflate_top9,graph_database,2,5.088070408743252
refinement,30,9,deflate_top9,graph_database,3,5.174968601531301
refinement,30,9,deflate_top9,graph_database,4,3.916058018192043
refinement,30,9,deflate_top9,hiking_boot,0,5.651482547384379
refinement,30,9,deflate_top9,hiking_boot,1,4.858822414991833
refinement,30,9,deflate_top9,hiking_boot,2,5.355638357457716
refinement,30,9,deflate_top9,hiking_boot,3,5.531980580632965
refinement,30,9,deflate_top9,hiking_boot,4,4.097743299078889
refinement,30,9,deflate_top9,medical_consent,0,5.766705435672488
refinement,30,9,deflate_top9,medical_consent,1,5.521557542324072
refinement,30,9,deflate_top9,medical_consent,2,5.935316968561044
refinement,30,9,deflate_top9,medical_consent,3,5.069510644363868
refinement,30,9,deflate_top9,medical_consent,4,5.278171767148653
refinement,30,9,deflate_top9,refugee_shelter,0,5.650189001106107
refinement,30,9,deflate_top9,refugee_shelter,1,5.498810391418245
refinement,30,9,deflate_top9,refugee_shelter,2,4.990159479825389
refinement,30,9,deflate_top9,refugee_shelter,3,5.07532539796814
refinement,30,9,deflate_top9,refugee_shelter,4,5.2176307443969625
refinement,30,9,deflate_top9,rescue_drone,0,5.793202195505096
refinement,30,9,deflate_top9,rescue_drone,1,4.883930117557992
refinement,30,9,deflate_top9,rescue_drone,2,5.323287309207902
refinement,30,9,deflate_top9,rescue_drone,3,5.770892816032057
