condition,layer,k,branch,chain,level,pr
refinement,2,15,deflate_top15,emergency_vehicle,1,5.074747613853628
refinement,2,15,deflate_top15,emergency_vehicle,2,5.299226724575029
refinement,2,15,deflate_top15,emergency_vehicle,3,5.5243934169963085
refinement,2,15,deflate_top15,emergency_vehicle,4,5.387348287923829
refinement,2,15,deflate_top15,employment_agreement,0,3.867263595919868
refinement,2,15,deflate_top15,employment_agreement,1,5.732978450535473
refinement,2,15,deflate_top15,employment_agreement,2,5.759342449859715
refinement,2,15,deflate_top15,employment_agreement,3,5.413371627732222
refinement,2,15,deflate_top15,employment_agreement,4,4.56920962799925
refinement,2,15,deflate_top15,forensic_hospital,0,4.604208578473062
refinement,2,15,deflate_top15,forensic_hospital,1,4.9760719445240955
refinement,2,15,deflate_top15,forensic_hospital,2,5.476173249197986
refinement,2,15,deflate_top15,forensic_hospital,3,5.153371696413551
refinement,2,15,deflate_top15,forensic_hospital,4,5.708114273280703
refinement,2,15,deflate_top15,graph_database,0,4.058437133320611
refinement,2,15,deflate_top15,graph_database,1,5.1665420504870605
refinement,2,15,deflate_top15,graph_database,2,5.4895206894005195
refinement,2,15,deflate_top15,graph_database,3,4.530213244852582
refinement,2,15,deflate_top15,graph_database,4,5.172536773317135
refinement,2,15,deflate_top15,hiking_boot,0,4.271130748423713
refinement,2,15,deflate_top15,hiking_boot,1,3.9965508399642173
refinement,2,15,deflate_top15,hiking_boot,2,5.1571816959062815
refinement,2,15,deflate_top15,hiking_boot,3,5.629408655143639
refinement,2,15,deflate_top15,hiking_boot,4,4.5602606459692
refinement,2,15,deflate_top15,medical_consent,0,4.923877138581694
refinement,2,15,deflate_top15,medical_consent,1,5.496880404898669
refinement,2,15,deflate_top15,medical_consent,2,5.669692963318674
refinement,2,15,deflate_top15,medical_consent,3,5.010004785371621
refinement,2,15,deflate_top15,medical_consent,4,5.411543232699779
refinement,2,15,deflate_top15,refugee_shelter,0,4.4004300796784594
refinement,2,15,deflate_top15,refugee_shelter,1,5.229681798450625
refinement,2,15,deflate_top15,refugee_shelter,2,4.908283813285144
refinement,2,15,deflate_top15,refugee_shelter,3,5.457255634643242
refinement,2,15,deflate_top15,refugee_shelter,4,5.176859705139379
refinement,2,15,deflate_top15,rescue_drone,0,4.429606350944548
refinement,2,15,deflate_top15,rescue_drone,1,5.359851179392998
refinement,2,15,deflate_top15,rescue_drone,2,5.728399534701296
refinement,2,15,deflate_top15,rescue_drone,3,5.850205473244339
refinement,2,15,deflate_top15,rescue_drone,4,5.568821638883005
refinement,2,15,deflate_top15,research_university,0,4.115018203030855
refinement,2,15,deflate_top15,research_university,1,5.886476487671632
refinement,2,15,deflate_top15,research_university,2,5.646777925253254
refinement,2,15,deflate_top15,research_university,3,5.657901100113663
refinement,2,15,deflate_top15,research_university,4,5.495137498816186
refinement,2,16,deflate_top16,apartment_building,0,4.368898166016067
refinement,2,16,deflate_top16,apartment_building,1,5.30100273315914
refinement,2,16,deflate_top16,apartment_building,2,5.962144787832913
refinement,2,16,deflate_top16,apartment_building,3,4.417478120129686
refinement,2,16,deflate_top16,apartment_building,4,4.112129609580465
refinement,2,16,deflate_top16,emergency_vehicle,0,4.730760219515455
refinement,2,16,deflate_top16,emergency_vehicle,1,5.052812096354569
refinement,2,16,deflate_top16,emergency_vehicle,2,5.277451879261167
refinement,2,16,deflate_top16,emergency_vehicle,3,5.621986413301468
refinement,2,16,deflate_top16,emergency_vehicle,4,5.387426640074757
refinement,2,16,deflate_top16,employment_agreement,0,3.727265998787697
refinement,2,16,deflate_top16,employment_agreement,1,5.717139782716658
refinement,2,16,deflate_top16,employment_agreement,2,5.812187039257643
refinement,2,16,deflate_top16,employment_agreement,3,5.436166837091564
refinement,2,16,deflate_top16,employment_agreement,4,4.7127163269275325
refinement,2,16,deflate_top16,forensic_hospital,0,4.409848648016127
refinement,2,16,deflate_top16,forensic_hospital,1,4.928050512828549
refinement,2,16,deflate_top16,forensic_hospital,2,5.496354082187716
refinement,2,16,deflate_top16,forensic_hospital,3,5.137031738349353
refinement,2,16,deflate_top16,forensic_hospital,4,5.69692886213473
refinement,2,16,deflate_top16,graph_database,0,3.905677184950574
refinement,2,16,deflate_top16,graph_database,1,5.159550901851586
refinement,2,16,deflate_top16,graph_database,2,5.479544712959734
refinement,2,16,deflate_top16,graph_database,3,4.54094913449987
refinement,2,16,deflate_top16,graph_database,4,5.164603155844683
refinement,2,16,deflate_top16,hiking_boot,0,4.168116305551381
refinement,2,16,deflate_top16,hiking_boot,1,3.9959801683864407
refinement,2,16,deflate_top16,hiking_boot,2,5.16040872703289
refinement,2,16,deflate_top16,hiking_boot,3,5.613871249234226
refinement,2,16,deflate_top16,hiking_boot,4,4.543139026746437
refinement,2,16,deflate_top16,medical_consent,0,4.842494329127196
refinement,2,16,deflate_top16,medical_consent,1,5.612214734190349
refinement,2,16,deflate_top16,medical_consent,2,5.807582340810988
refinement,2,16,deflate_top16,medical_consent,3,5.08405813489958
refinement,2,16,deflate_top16,medical_consent,4,5.503320568890258
refinement,2,16,deflate_top16,refugee_shelter,0,4.264461026443377
refinement,2,16,deflate_top16,refugee_shelter,1,5.243685416397598
refinement,2,16,deflate_top16,refugee_shelter,2,4.977492530017627
refinement,2,16,deflate_top16,refugee_shelter,3,5.442598951898978
refinement,2,16,deflate_top16,refugee_shelter,4,5.1866562978436415
refinement,2,16,deflate_top16,rescue_drone,0,4.3223326509334195
refinement,2,16,deflate_top16,rescue_drone,1,5.384046900954587
refinement,2,16,deflate_top16,rescue_drone,2,5.748450780039093
refinement,2,16,deflate_top16,rescue_drone,3,5.771243856406824
refinement,2,16,deflate_top16,rescue_drone,4,5.565718172559376
refinement,2,16,deflate_top16,research_university,0,3.968800538855403
refinement,2,16,deflate_top16,research_university,1,5.905147438207426
refinement,2,16,deflate_top16,research_university,2,5.549565837473506
refinement,2,16,deflate_top16,research_university,3,5.655975821660579
refinement,2,16,deflate_top16,research_university,4,5.561921280918531
refinement,2,17,deflate_top17,apartment_building,0,4.034237118320405
refinement,2,17,deflate_top17,apartment_building,1,5.2551997156538155
refinement,2,17,deflate_top17,apartment_building,2,5.9663886356925975
refinement,2,17,deflate_top17,apartment_building,3,4.518486391849887
refinement,2,17,deflate_top17,apartment_building,4,4.126557868346675
refinement,2,17,deflate_top17,emergency_vehicle,0,4.488956890970729
refinement,2,17,deflate_top17,emergency_vehicle,1,4.990253593403038
refinement,2,17,deflate_top17,emergency_vehicle,2,5.327502523316631
refinement,2,17,deflate_top17,emergency_vehicle,3,5.6642754749297195
refinement,2,17,deflate_top17,emergency_vehicle,4,5.338517170328217
refinement,2,17,deflate_top17,employment_agreement,0,3.5188717249381685
refinement,2,17,deflate_top17,employment_agreement,1,5.727188798560692
refinement,2,17,deflate_top17,employment_agreement,2,5.773971573315738
refinement,2,17,deflate_top17,employment_agreement,3,5.416230420221706
refinement,2,17,deflate_top17,employment_agreement,4,4.777039097600379
refinement,2,17,deflate_top17,forensic_hospital,0,4.3602611750107805
refinement,2,17,deflate_top17,forensic_hospital,1,4.899425486216663
refinement,2,17,deflate_top17,forensic_hospital,2,5.4748922147980315
refinement,2,17,deflate_top17,forensic_hospital,3,5.092751469941158
refinement,2,17,deflate_top17,forensic_hospital,4,5.670240081238601
refinement,2,17,deflate_top17,graph_database,0,3.762295891126249
refinement,2,17,deflate_top17,graph_database,1,5.150539629220219
refinement,2,17,deflate_top17,graph_database,2,5.471213795834851
refinement,2,17,deflate_top17,graph_database,3,4.581765908470306
refinement,2,17,deflate_top17,graph_database,4,5.141814715498954
refinement,2,17,deflate_top17,hiking_boot,0,3.957757455326723
refinement,2,17,deflate_top17,hiking_boot,1,3.9824509939305504
refinement,2,17,deflate_top17,hiking_boot,2,5.134694060025443
refinement,2,17,deflate_top17,hiking_boot,3,5.592776060124528
refinement,2,17,deflate_top17,hiking_boot,4,4.539376083121174
refinement,2,17,deflate_top17,medical_consent,0,4.481124290828057
refinement,2,17,deflate_top17,medical_consent,1,5.566281970655185
refinement,2,17,deflate_top17,medical_consent,2,5.777843581897743
refinement,2,17,deflate_top17,medical_consent,3,5.0558456497812365
refinement,2,17,deflate_top17,medical_consent,4,5.490164176647351
refinement,2,17,deflate_top17,refugee_shelter,0,4.070922720481563
refinement,2,17,deflate_top17,refugee_shelter,1,5.222166589599952
refinement,2,17,deflate_top17,refugee_shelter,2,5.223249002914127
refinement,2,17,deflate_top17,refugee_shelter,3,5.446709857933469
refinement,2,17,deflate_top17,refugee_shelter,4,5.3163301816599
refinement,2,17,deflate_top17,rescue_drone,0,4.155222670137758
refinement,2,17,deflate_top17,rescue_drone,1,5.392550464942197
refinement,2,17,deflate_top17,rescue_drone,2,5.747549748697729
refinement,2,17,deflate_top17,rescue_drone,3,5.768743498283095
refinement,2,17,deflate_top17,rescue_drone,4,5.572344368954097
refinement,2,17,deflate_top17,research_university,0,3.9235157672171472
refinement,2,17,deflate_top17,research_university,1,5.875108960824102
refinement,2,17,deflate_top17,research_university,2,5.679832432059306
refinement,2,17,deflate_top17,research_university,3,5.632071090432956
refinement,2,17,deflate_top17,research_university,4,5.586046612126479
refinement,2,18,deflate_top18,apartment_building,0,3.91452555412063
refinement,2,18,deflate_top18,apartment_building,1,5.236660959296029
refinement,2,18,deflate_top18,apartment_building,2,5.937655855381651
refinement,2,18,deflate_top18,apartment_building,3,4.611215029024541
refinement,2,18,deflate_top18,apartment_building,4,4.346108741327039
refinement,2,18,deflate_top18,emergency_vehicle,0,4.402000157734114
refinement,2,18,deflate_top18,emergency_vehicle,1,4.974710979973815
refinement,2,18,deflate_top18,emergency_vehicle,2,5.317667043558642
refinement,2,18,deflate_top18,emergency_vehicle,3,5.746737159195544
refinement,2,18,deflate_top18,emergency_vehicle,4,5.316518813882509
refinement,2,18,deflate_top18,employment_agreement,0,3.5945618377952058
refinement,2,18,deflate_top18,employment_agreement,1,5.855978571313933
refinement,2,18,deflate_top18,employment_agreement,2,5.857207025267216
refinement,2,18,deflate_top18,employment_agreement,3,5.512324918107429
refinement,2,18,deflate_top18,employment_agreement,4,4.855329555066135
refinement,2,18,deflate_top18,forensic_hospital,0,4.258355302865131
refinement,2,18,deflate_top18,forensic_hospital,1,4.87750063254412
refinement,2,18,deflate_top18,forensic_hospital,2,5.480641556147607
refinement,2,18,deflate_top18,forensic_hospital,3,5.056487166248049
refinement,2,18,deflate_top18,forensic_hospital,4,5.6681547309151785
refinement,2,18,deflate_top18,graph_database,0,3.704640990819746
refinement,2,18,deflate_top18,graph_database,1,5.145488139565943
refinement,2,18,deflate_top18,graph_database,2,5.456256763424403
refinement,2,18,deflate_top18,graph_database,3,4.5889996724328155
refinement,2,18,deflate_top18,graph_database,4,5.135441988140391
refinement,2,18,deflate_top18,hiking_boot,0,3.8704452340909543
refinement,2,18,deflate_top18,hiking_boot,1,4.170426475097631
refinement,2,18,deflate_top18,hiking_boot,2,5.370220881888462
refinement,2,18,deflate_top18,hiking_boot,3,5.642116181223616
refinement,2,18,deflate_top18,hiking_boot,4,4.582074865219104
refinement,2,18,deflate_top18,medical_consent,0,4.633296382040723
refinement,2,18,deflate_top18,medical_consent,1,5.690300544546073
refinement,2,18,deflate_top18,medical_consent,2,5.791844016169843
refinement,2,18,deflate_top18,medical_consent,3,5.213305440549312
refinement,2,18,deflate_top18,medical_consent,4,5.550564479048982
refinement,2,18,deflate_top18,refugee_shelter,0,3.981449693471575
refinement,2,18,deflate_top18,refugee_shelter,1,5.170322835570153
refinement,2,18,deflate_top18,refugee_shelter,2,5.207717933983052
refinement,2,18,deflate_top18,refugee_shelter,3,5.456472417229093
refinement,2,18,deflate_top18,refugee_shelter,4,5.384326484025911
refinement,2,18,deflate_top18,rescue_drone,0,4.0383233251571395
refinement,2,18,deflate_top18,rescue_drone,1,5.399191742631551
refinement,2,18,deflate_top18,rescue_drone,2,5.7485075629932725
refinement,2,18,deflate_top18,rescue_drone,3,5.773689532214114
refinement,2,18,deflate_top18,rescue_drone,4,5.574736917804496
refinement,2,18,deflate_top18,research_university,0,3.950467555264173
refinement,2,18,deflate_top18,research_university,1,5.861292596690522
refinement,2,18,deflate_top18,research_university,2,5.6653799066830075
refinement,2,18,deflate_top18,research_university,3,5.6240607525122455
refinement,2,18,deflate_top18,research_university,4,5.573922021736407
refinement,2,19,deflate_top19,apartment_building,0,3.8852501056342135
refinement,2,19,deflate_top19,apartment_building,1,5.211361688054217
refinement,2,19,deflate_top19,apartment_building,2,5.940381687178819
refinement,2,19,deflate_top19,apartment_building,3,4.624713041891249
refinement,2,19,deflate_top19,apartment_building,4,4.318793839650894
refinement,2,19,deflate_top19,emergency_vehicle,0,4.48847565166389
refinement,2,19,deflate_top19,emergency_vehicle,1,5.017613893919519
refinement,2,19,deflate_top19,emergency_vehicle,2,5.30112664955329
refinement,2,19,deflate_top19,emergency_vehicle,3,5.744612019761408
refinement,2,19,deflate_top19,emergency_vehicle,4,5.4239548670660485
refinement,2,19,deflate_top19,employment_agreement,0,3.5524007814822407
refinement,2,19,deflate_top19,employment_agreement,1,5.8855327717052
refinement,2,19,deflate_top19,employment_agreement,2,5.89230030964109
refinement,2,19,deflate_top19,employment_agreement,3,5.529126303132771
refinement,2,19,deflate_top19,employment_agreement,4,4.866055249556867
refinement,2,19,deflate_top19,forensic_hospital,0,4.242335786251955
refinement,2,19,deflate_top19,forensic_hospital,1,4.864300941444543
refinement,2,19,deflate_top19,forensic_hospital,2,5.45442956846861
refinement,2,19,deflate_top19,forensic_hospital,3,5.128085557941153
refinement,2,19,deflate_top19,forensic_hospital,4,5.685189107719189
refinement,2,19,deflate_top19,graph_database,0,3.694720211518417
refinement,2,19,deflate_top19,graph_database,1,5.145078309509094
refinement,2,19,deflate_top19,graph_database,2,5.458905952010401
refinement,2,19,deflate_top19,graph_database,3,4.58262887871447
refinement,2,19,deflate_top19,graph_database,4,5.135040282442338
refinement,2,19,deflate_top19,hiking_boot,0,4.036610789169185
refinement,2,19,deflate_top19,hiking_boot,1,5.402575157620832
refinement,2,19,deflate_top19,hiking_boot,2,6.0740184863435145
refinement,2,19,deflate_top19,hiking_boot,3,5.634367900791345
refinement,2,19,deflate_top19,hiking_boot,4,4.565418795474764
refinement,2,19,deflate_top19,medical_consent,0,4.607022114251362
refinement,2,19,deflate_top19,medical_consent,1,5.725483572638976
refinement,2,19,deflate_top19,medical_consent,2,5.803095940875926
refinement,2,19,deflate_top19,medical_consent,3,5.191964558283424
refinement,2,19,deflate_top19,medical_consent,4,5.532976180787651
refinement,2,19,deflate_top19,refugee_shelter,0,3.958182526018816
refinement,2,19,deflate_top19,refugee_shelter,1,5.157526849117337
refinement,2,19,deflate_top19,refugee_shelter,2,5.206025394698985
refinement,2,19,deflate_top19,refugee_shelter,3,5.452733463644249
refinement,2,19,deflate_top19,refugee_shelter,4,5.39626298769748
refinement,2,19,deflate_top19,rescue_drone,0,4.033513791003813
refinement,2,19,deflate_top19,rescue_drone,1,5.4405697071266
refinement,2,19,deflate_top19,rescue_drone,2,5.757433138746846
refinement,2,19,deflate_top19,rescue_drone,3,5.7431458916153515
refinement,2,19,deflate_top19,rescue_drone,4,5.560032842256894
refinement,2,19,deflate_top19,research_university,0,3.8931683621349626
refinement,2,19,deflate_top19,research_university,1,5.895687923064272
refinement,2,19,deflate_top19,research_university,2,5.6930125276905335
refinement,2,19,deflate_top19,research_university,3,5.653215527693197
refinement,2,19,deflate_top19,research_university,4,5.570120178435685
refinement,3,10,deflate_top10,apartment_building,0,5.127677625901574
refinement,3,10,deflate_top10,apartment_building,1,5.5679445091566375
refinement,3,10,deflate_top10,apartment_building,2,6.041012249464774
refinement,3,10,deflate_top10,apartment_building,3,4.470239839364491
refinement,3,10,deflate_top10,apartment_building,4,4.2798366081897745
refinement,3,10,deflate_top10,emergency_vehicle,0,5.615975786424085
refinement,3,10,deflate_top10,emergency_vehicle,1,5.438454418128019
refinement,3,10,deflate_top10,emergency_vehicle,2,5.430979273200927
refinement,3,10,deflate_top10,emergency_vehicle,3,5.475115386076847
refinement,3,10,deflate_top10,emergency_vehicle,4,5.587322218059228
refinement,3,10,deflate_top10,employment_agreement,0,4.632611229543098
refinement,3,10,deflate_top10,employment_agreement,1,5.809307031386162
refinement,3,10,deflate_top10,employment_agreement,2,5.700436385633553
refinement,3,10,deflate_top10,employment_agreement,3,5.348665112231701
refinement,3,10,deflate_top10,employment_agreement,4,4.622091207434841
refinement,3,10,deflate_top10,forensic_hospital,0,5.3483795169593416
refinement,3,10,deflate_top10,forensic_hospital,1,5.150842599141732
refinement,3,10,deflate_top10,forensic_hospital,2,5.663089222869602
refinement,3,10,deflate_top10,forensic_hospital,3,5.265455057889555
refinement,3,10,deflate_top10,forensic_hospital,4,5.8800749561730425
refinement,3,10,deflate_top10,graph_database,0,4.880619378996784
refinement,3,10,deflate_top10,graph_database,1,5.384763643522537
refinement,3,10,deflate_top10,graph_database,2,5.7406771866706805
refinement,3,10,deflate_top10,graph_database,3,4.655153232904409
refinement,3,10,deflate_top10,graph_database,4,5.146351906403961
refinement,3,10,deflate_top10,hiking_boot,0,4.88199187938041
refinement,3,10,deflate_top10,hiking_boot,1,4.336598641541589
refinement,3,10,deflate_top10,hiking_boot,2,5.3833855711095
refinement,3,10,deflate_top10,hiking_boot,3,5.739619690703748
refinement,3,10,deflate_top10,hiking_boot,4,4.7687869594086685
refinement,3,10,deflate_top10,medical_consent,0,5.369610871385248
refinement,3,10,deflate_top10,medical_consent,1,5.2719020910662575
refinement,3,10,deflate_top10,medical_consent,2,5.631681624566445
refinement,3,10,deflate_top10,medical_consent,3,5.163089185262464
refinement,3,10,deflate_top10,medical_consent,4,5.622432228932464
refinement,3,10,deflate_top10,refugee_shelter,0,5.138178823425791
refinement,3,10,deflate_top10,refugee_shelter,1,5.495672755016619
refinement,3,10,deflate_top10,refugee_shelter,2,4.94112879927985
refinement,3,10,deflate_top10,refugee_shelter,3,5.374665402343886
refinement,3,10,deflate_top10,refugee_shelter,4,5.185635807483635
refinement,3,10,deflate_top10,rescue_drone,0,5.157258306861589
refinement,3,10,deflate_top10,rescue_drone,1,5.311162909801198
refinement,3,10,deflate_top10,rescue_drone,2,5.66453127994698
refinement,3,10,deflate_top10,rescue_drone,3,5.955373239650191
refinement,3,10,deflate_top10,rescue_drone,4,5.558918724914625
refinement,3,10,deflate_top10,research_university,0,4.9779272813034465
refinement,3,10,deflate_top10,research_university,1,5.926983630313328
refinement,3,10,deflate_top10,research_university,2,5.758130159517959
refinement,3,10,deflate_top10,research_university,3,5.8370240558390964
refinement,3,10,deflate_top10,research_university,4,5.464293433766193
refinement,3,11,deflate_top11,apartment_building,0,5.0531997605082655
refinement,3,11,deflate_top11,apartment_building,1,5.570947964890304
refinement,3,11,deflate_top11,apartment_building,2,6.040297402340811
refinement,3,11,deflate_top11,apartment_building,3,4.46841894858081
refinement,3,11,deflate_top11,apartment_building,4,4.270054141346265
refinement,3,11,deflate_top11,emergency_vehicle,0,5.496468733112944
refinement,3,11,deflate_top11,emergency_vehicle,1,5.426606032860512
refinement,3,11,deflate_top11,emergency_vehicle,2,5.43628669269384
refinement,3,11,deflate_top11,emergency_vehicle,3,5.480933973099977
refinement,3,11,deflate_top11,emergency_vehicle,4,5.59184105977798
refinement,3,11,deflate_top11,employment_agreement,0,4.533086261002296
refinement,3,11,deflate_top11,employment_agreement,1,5.8284769617558005
refinement,3,11,deflate_top11,employment_agreement,2,5.712976250232064
refinement,3,11,deflate_top11,employment_agreement,3,5.357667611689803
refinement,3,11,deflate_top11,employment_agreement,4,4.632976805964124
refinement,3,11,deflate_top11,forensic_hospital,0,5.2024885358195805
refinement,3,11,deflate_top11,forensic_hospital,1,5.135531903125249
refinement,3,11,deflate_top11,forensic_hospital,2,5.68438651843036
refinement,3,11,deflate_top11,forensic_hospital,3,5.255349009539744
refinement,3,11,deflate_top11,forensic_hospital,4,5.876288755572048
refinement,3,11,deflate_top11,graph_database,0,4.743019769397913
refinement,3,11,deflate_top11,graph_database,1,5.392351782887377
refinement,3,11,deflate_top11,graph_database,2,5.7365608084651125
refinement,3,11,deflate_top11,graph_database,3,4.677953313377336
refinement,3,11,deflate_top11,graph_database,4,5.142261595180766
refinement,3,11,deflate_top11,hiking_boot,0,4.777966899848891
refinement,3,11,deflate_top11,hiking_boot,1,4.330670533405899
refinement,3,11,deflate_top11,hiking_boot,2,5.378202298166982
refinement,3,11,deflate_top11,hiking_boot,3,5.749241266266463
refinement,3,11,deflate_top11,hiking_boot,4,4.7947245946040455
refinement,3,11,deflate_top11,medical_consent,0,5.380769121958315
refinement,3,11,deflate_top11,medical_consent,1,5.272139130092444
refinement,3,11,deflate_top11,medical_consent,2,5.622326014004461
refinement,3,11,deflate_top11,medical_consent,3,5.173223460789233
refinement,3,11,deflate_top11,medical_consent,4,5.65693230552559
refinement,3,11,deflate_top11,refugee_shelter,0,5.067336194162078
refinement,3,11,deflate_top11,refugee_shelter,1,5.491319356908264
refinement,3,11,deflate_top11,refugee_shelter,2,4.9726498366695315
refinement,3,11,deflate_top11,refugee_shelter,3,5.379963843398177
refinement,3,11,deflate_top11,refugee_shelter,4,5.209491849091426
refinement,3,11,deflate_top11,rescue_drone,0,5.038202581076425
refinement,3,11,deflate_top11,rescue_drone,1,5.302988257055479
refinement,3,11,deflate_top11,rescue_drone,2,5.6656043930648385
refinement,3,11,deflate_top11,rescue_drone,3,5.964494799136995
refinement,3,11,deflate_top11,rescue_drone,4,5.5485265611913785
refinement,3,11,deflate_top11,research_university,0,4.876993044984692
refinement,3,11,deflate_top11,research_university,1,5.951064019966825
refinement,3,11,deflate_top11,research_university,2,5.755918584319829
refinement,3,11,deflate_top11,research_university,3,5.836840618096561
refinement,3,11,deflate_top11,research_university,4,5.476864194460039
refinement,3,12,deflate_top12,apartment_building,0,4.953772651393808
refinement,3,12,deflate_top12,apartment_building,1,5.56970569250283
refinement,3,12,deflate_top12,apartment_building,2,6.02180843929211
refinement,3,12,deflate_top12,apartment_building,3,4.478913355778444
refinement,3,12,deflate_top12,apartment_building,4,4.2604613076697495
refinement,3,12,deflate_top12,emergency_vehicle,0,5.408010544379634
refinement,3,12,deflate_top12,emergency_vehicle,1,5.439343056936478
refinement,3,12,deflate_top12,emergency_vehicle,2,5.435076271689591
refinement,3,12,deflate_top12,emergency_vehicle,3,5.4865768553908705
refinement,3,12,deflate_top12,emergency_vehicle,4,5.5861430762761595
refinement,3,12,deflate_top12,employment_agreement,0,4.464212874627938
refinement,3,12,deflate_top12,employment_agreement,1,5.845267909413719
refinement,3,12,deflate_top12,employment_agreement,2,5.729532041877004
refinement,3,12,deflate_top12,employment_agreement,3,5.355490542122283
refinement,3,12,deflate_top12,employment_agreement,4,4.6426463254815875
refinement,3,12,deflate_top12,forensic_hospital,0,5.119329816644331
refinement,3,12,deflate_top12,forensic_hospital,1,5.147151904588041
refinement,3,12,deflate_top12,forensic_hospital,2,5.683418728039208
refinement,3,12,deflate_top12,forensic_hospital,3,5.281005123194758
refinement,3,12,deflate_top12,forensic_hospital,4,5.889283725064836
refinement,3,12,deflate_top12,graph_database,0,4.603295973698339
refinement,3,12,deflate_top12,graph_database,1,5.395337867443336
refinement,3,12,deflate_top12,graph_database,2,5.717931985348508
refinement,3,12,deflate_top12,graph_database,3,4.6565072454943515
refinement,3,12,deflate_top12,graph_database,4,5.140620567059559
refinement,3,12,deflate_top12,hiking_boot,0,4.616728965151126
refinement,3,12,deflate_top12,hiking_boot,1,4.2896999887742915
refinement,3,12,deflate_top12,hiking_boot,2,5.3834138659355455
refinement,3,12,deflate_top12,hiking_boot,3,5.7491577123141955
refinement,3,12,deflate_top12,hiking_boot,4,4.778033173883857
refinement,3,12,deflate_top12,medical_consent,0,5.320088909739621
refinement,3,12,deflate_top12,medical_consent,1,5.318075357672919
refinement,3,12,deflate_top12,medical_consent,2,5.695013578916473
refinement,3,12,deflate_top12,medical_consent,3,5.202044098619192
refinement,3,12,deflate_top12,medical_consent,4,5.6555752644827235
refinement,3,12,deflate_top12,refugee_shelter,0,4.905452900646115
refinement,3,12,deflate_top12,refugee_shelter,1,5.431735136697791
refinement,3,12,deflate_top12,refugee_shelter,2,4.936110497014819
refinement,3,12,deflate_top12,refugee_shelter,3,5.380101577670934
refinement,3,12,deflate_top12,refugee_shelter,4,5.2869986252369605
refinement,3,12,deflate_top12,rescue_drone,0,4.902696409130205
refinement,3,12,deflate_top12,rescue_drone,1,5.314500312515148
refinement,3,12,deflate_top12,rescue_drone,2,5.664807624285077
refinement,3,12,deflate_top12,rescue_drone,3,5.967798049943894
refinement,3,12,deflate_top12,rescue_drone,4,5.567978090514188
refinement,3,12,deflate_top12,research_university,0,4.7473342706759745
refinement,3,12,deflate_top12,research_university,1,5.974111381319551
refinement,3,12,deflate_top12,research_university,2,5.750922449111387
refinement,3,12,deflate_top12,research_university,3,5.828018468118613
refinement,3,12,deflate_top12,research_university,4,5.503861019552519
refinement,3,13,deflate_top13,apartment_building,0,4.762362759741928
refinement,3,13,deflate_top13,apartment_building,1,5.708983600274981
refinement,3,13,deflate_top13,apartment_building,2,6.020545883253684
refinement,3,13,deflate_top13,apartment_building,3,4.45817044919944
refinement,3,13,deflate_top13,apartment_building,4,4.251397275011236
refinement,3,13,deflate_top13,emergency_vehicle,0,5.1710144049549935
refinement,3,13,deflate_top13,emergency_vehicle,1,5.432252588739042
refinement,3,13,deflate_top13,emergency_vehicle,2,5.424158873625936
refinement,3,13,deflate_top13,emergency_vehicle,3,5.508391255882088
refinement,3,13,deflate_top13,emergency_vehicle,4,5.6133742212769
refinement,3,13,deflate_top13,employment_agreement,0,4.310043141345445
refinement,3,13,deflate_top13,employment_agreement,1,5.860401005781636
refinement,3,13,deflate_top13,employment_agreement,2,5.752181210037778
refinement,3,13,deflate_top13,employment_agreement,3,5.344279259325653
refinement,3,13,deflate_top13,employment_agreement,4,4.621434172950684
refinement,3,13,deflate_top13,forensic_hospital,0,5.0977884914256135
refinement,3,13,deflate_top13,forensic_hospital,1,5.111255144566301
refinement,3,13,deflate_top13,forensic_hospital,2,5.659383892252581
refinement,3,13,deflate_top13,forensic_hospital,3,5.2667852015415875
refinement,3,13,deflate_top13,forensic_hospital,4,5.869949563925027
refinement,3,13,deflate_top13,graph_database,0,4.543436844878219
refinement,3,13,deflate_top13,graph_database,1,5.436717089912758
refinement,3,13,deflate_top13,graph_database,2,5.711836665599305
refinement,3,13,deflate_top13,graph_database,3,4.681432028332551
refinement,3,13,deflate_top13,graph_database,4,5.190488628453552
refinement,3,13,deflate_top13,hiking_boot,0,4.389271103509951
refinement,3,13,deflate_top13,hiking_boot,1,4.310724139346542
refinement,3,13,deflate_top13,hiking_boot,2,5.391190991007173
refinement,3,13,deflate_top13,hiking_boot,3,5.75961154859927
refinement,3,13,deflate_top13,hiking_boot,4,4.747430955313064
refinement,3,13,deflate_top13,medical_consent,0,5.1068116914624495
refinement,3,13,deflate_top13,medical_consent,1,5.431458423023185
refinement,3,13,deflate_top13,medical_consent,2,5.781668418455412
refinement,3,13,deflate_top13,medical_consent,3,5.206006809043974
refinement,3,13,deflate_top13,medical_consent,4,5.641445559766717
refinement,3,13,deflate_top13,refugee_shelter,0,4.713830346328394
refinement,3,13,deflate_top13,refugee_shelter,1,5.51942919472845
refinement,3,13,deflate_top13,refugee_shelter,2,4.97746655448466
refinement,3,13,deflate_top13,refugee_shelter,3,5.48817395088692
refinement,3,13,deflate_top13,refugee_shelter,4,5.291495510061871
refinement,3,13,deflate_top13,rescue_drone,0,4.72851586878648
refinement,3,13,deflate_top13,rescue_drone,1,5.353651191235336
refinement,3,13,deflate_top13,rescue_drone,2,5.776025881035586
refinement,3,13,deflate_top13,rescue_drone,3,5.952014325428587
