condition,layer,category,mean_mahalanobis,mean_l2,pair_count
language_residualized,20,different_topic_same_language,16.117307662963867,69.33039093017578,130560
top1_deflation,20,exact_translation_diff_language,14.367037773132324,37.76890563964844,2400
top1_deflation,20,same_factor_diff_language,15.480573654174805,39.9213981628418,25920
top1_deflation,20,same_factor_same_language,13.544031143188477,26.778369903564453,5904
top1_deflation,20,same_domain_diff_language,15.908685684204102,41.001502990722656,77760
top1_deflation,20,same_domain_same_language,14.906760215759277,29.329721450805664,19584
top1_deflation,20,different_topic_diff_language,15.906228065490723,42.30693054199219,518400
top1_deflation,20,different_topic_same_language,15.892301559448242,32.76694869995117,130560
raw,21,exact_translation_diff_language,14.358819961547852,79.9632797241211,2400
raw,21,same_factor_diff_language,15.477779388427734,91.73458862304688,25920
raw,21,same_factor_same_language,13.508905410766602,60.13237380981445,5904
raw,21,same_domain_diff_language,15.900915145874023,93.00579071044922,77760
raw,21,same_domain_same_language,14.847997665405273,60.7586555480957,19584
raw,21,different_topic_diff_language,15.905715942382812,97.29884338378906,518400
raw,21,different_topic_same_language,15.861166954040527,68.6091537475586,130560
language_residualized,21,exact_translation_diff_language,14.256671905517578,37.993560791015625,2400
language_residualized,21,same_factor_diff_language,15.410346984863281,60.02484893798828,25920
language_residualized,21,same_factor_same_language,13.764016151428223,60.132362365722656,5904
language_residualized,21,same_domain_diff_language,15.831855773925781,62.166324615478516,77760
language_residualized,21,same_domain_same_language,15.106025695800781,60.7586669921875,19584
language_residualized,21,different_topic_diff_language,15.834037780761719,68.1524887084961,518400
language_residualized,21,different_topic_same_language,16.114118576049805,68.60916137695312,130560
top1_deflation,21,exact_translation_diff_language,14.372118949890137,39.812950134277344,2400
top1_deflation,21,same_factor_diff_language,15.478690147399902,42.161617279052734,25920
top1_deflation,21,same_factor_same_language,13.539237022399902,28.42559814453125,5904
top1_deflation,21,same_domain_diff_language,15.90088939666748,43.285369873046875,77760
top1_deflation,21,same_domain_same_language,14.883502006530762,31.078510284423828,19584
top1_deflation,21,different_topic_diff_language,15.89698600769043,44.62580108642578,518400
top1_deflation,21,different_topic_same_language,15.889249801635742,34.68034744262695,130560
raw,22,exact_translation_diff_language,14.395312309265137,84.16520690917969,2400
raw,22,same_factor_diff_language,15.489209175109863,95.04552459716797,25920
raw,22,same_factor_same_language,13.519668579101562,59.7308349609375,5904
raw,22,same_domain_diff_language,15.899723052978516,96.30797576904297,77760
raw,22,same_domain_same_language,14.830955505371094,60.65958786010742,19584
raw,22,different_topic_diff_language,15.903165817260742,100.43043518066406,518400
raw,22,different_topic_same_language,15.859521865844727,68.59548950195312,130560
language_residualized,22,exact_translation_diff_language,14.288647651672363,39.13028335571289,2400
language_residualized,22,same_factor_diff_language,15.418220520019531,59.98113250732422,25920
language_residualized,22,same_factor_same_language,13.779217720031738,59.73082733154297,5904
language_residualized,22,same_domain_diff_language,15.829303741455078,62.175785064697266,77760
language_residualized,22,same_domain_same_language,15.089455604553223,60.65958786010742,19584
language_residualized,22,different_topic_diff_language,15.829611778259277,68.10142517089844,518400
language_residualized,22,different_topic_same_language,16.11090660095215,68.59548950195312,130560
top1_deflation,22,exact_translation_diff_language,14.404130935668945,44.93558120727539,2400
top1_deflation,22,same_factor_diff_language,15.489166259765625,47.334251403808594,25920
top1_deflation,22,same_factor_same_language,13.549226760864258,30.4801082611084,5904
top1_deflation,22,same_domain_diff_language,15.898435592651367,48.46009063720703,77760
top1_deflation,22,same_domain_same_language,14.870378494262695,33.22787857055664,19584
top1_deflation,22,different_topic_diff_language,15.893274307250977,49.8591194152832,518400
top1_deflation,22,different_topic_same_language,15.889055252075195,37.156768798828125,130560
raw,23,exact_translation_diff_language,14.411070823669434,89.83172607421875,2400
raw,23,same_factor_diff_language,15.497032165527344,100.21855926513672,25920
raw,23,same_factor_same_language,13.501273155212402,60.40566635131836,5904
raw,23,same_domain_diff_language,15.893714904785156,101.51466369628906,77760
raw,23,same_domain_same_language,14.804429054260254,61.70893478393555,19584
raw,23,different_topic_diff_language,15.894814491271973,105.63566589355469,518400
raw,23,different_topic_same_language,15.853569030761719,70.03397369384766,130560
language_residualized,23,exact_translation_diff_language,14.30823040008545,40.840057373046875,2400
language_residualized,23,same_factor_diff_language,15.420807838439941,61.06378936767578,25920
language_residualized,23,same_factor_same_language,13.767041206359863,60.40568542480469,5904
language_residualized,23,same_domain_diff_language,15.823444366455078,63.387577056884766,77760
language_residualized,23,same_domain_same_language,15.063481330871582,61.70893859863281,19584
language_residualized,23,different_topic_diff_language,15.82078742980957,69.49891662597656,518400
language_residualized,23,different_topic_same_language,16.104459762573242,70.03398895263672,130560
top1_deflation,23,exact_translation_diff_language,14.4237642288208,48.69146728515625,2400
top1_deflation,23,same_factor_diff_language,15.496764183044434,51.16262435913086,25920
top1_deflation,23,same_factor_same_language,13.539095878601074,32.312530517578125,5904
top1_deflation,23,same_domain_diff_language,15.891581535339355,52.3612174987793,77760
top1_deflation,23,same_domain_same_language,14.847967147827148,35.30660629272461,19584
top1_deflation,23,different_topic_diff_language,15.885022163391113,53.869140625,518400
top1_deflation,23,different_topic_same_language,15.885063171386719,39.627986907958984,130560
raw,24,exact_translation_diff_language,14.433696746826172,93.78961944580078,2400
raw,24,same_factor_diff_language,15.503412246704102,104.01044464111328,25920
raw,24,same_factor_same_language,13.508088111877441,61.42664337158203,5904
raw,24,same_domain_diff_language,15.887068748474121,105.33928680419922,77760
raw,24,same_domain_same_language,14.771437644958496,62.97191619873047,19584
raw,24,different_topic_diff_language,15.885995864868164,109.50778198242188,518400
raw,24,different_topic_same_language,15.842931747436523,71.65057373046875,130560
language_residualized,24,exact_translation_diff_language,14.333515167236328,42.520137786865234,2400
language_residualized,24,same_factor_diff_language,15.426766395568848,62.40400314331055,25920
language_residualized,24,same_factor_same_language,13.765021324157715,61.42665100097656,5904
language_residualized,24,same_domain_diff_language,15.815107345581055,64.8109359741211,77760
language_residualized,24,same_domain_same_language,15.03675651550293,62.97190475463867,19584
language_residualized,24,different_topic_diff_language,15.811676979064941,71.08861541748047,518400
language_residualized,24,different_topic_same_language,16.094554901123047,71.65057373046875,130560
top1_deflation,24,exact_translation_diff_language,14.447291374206543,51.4033088684082,2400
top1_deflation,24,same_factor_diff_language,15.503829002380371,53.96506881713867,25920
top1_deflation,24,same_factor_same_language,13.54210090637207,34.01042556762695,5904
top1_deflation,24,same_domain_diff_language,15.884174346923828,55.2187614440918,77760
top1_deflation,24,same_domain_same_language,14.816437721252441,37.16972732543945,19584
top1_deflation,24,different_topic_diff_language,15.875649452209473,56.78907775878906,518400
top1_deflation,24,different_topic_same_language,15.875545501708984,41.77515411376953,130560
raw,25,exact_translation_diff_language,14.460286140441895,97.74027252197266,2400
raw,25,same_factor_diff_language,15.503299713134766,107.85053253173828,25920
raw,25,same_factor_same_language,13.49227237701416,62.441951751708984,5904
raw,25,same_domain_diff_language,15.874366760253906,109.1918716430664,77760
raw,25,same_domain_same_language,14.7359037399292,64.18939208984375,19584
raw,25,different_topic_diff_language,15.87167739868164,113.34615325927734,518400
raw,25,different_topic_same_language,15.82653522491455,73.11707305908203,130560
language_residualized,25,exact_translation_diff_language,14.36694622039795,44.14939498901367,2400
language_residualized,25,same_factor_diff_language,15.42911148071289,63.73274612426758,25920
language_residualized,25,same_factor_same_language,13.755602836608887,62.44196319580078,5904
language_residualized,25,same_domain_diff_language,15.802404403686523,66.18582916259766,77760
language_residualized,25,same_domain_same_language,14.998905181884766,64.18939971923828,19584
language_residualized,25,different_topic_diff_language,15.797834396362305,72.53144836425781,518400
language_residualized,25,different_topic_same_language,16.078805923461914,73.11707305908203,130560
top1_deflation,25,exact_translation_diff_language,14.474804878234863,54.247657775878906,2400
top1_deflation,25,same_factor_diff_language,15.502768516540527,56.87991714477539,25920
top1_deflation,25,same_factor_same_language,13.529114723205566,35.609100341796875,5904
top1_deflation,25,same_domain_diff_language,15.872339248657227,58.155941009521484,77760
top1_deflation,25,same_domain_same_language,14.7833833694458,38.90538787841797,19584
top1_deflation,25,different_topic_diff_language,15.86194896697998,59.75796127319336,518400
top1_deflation,25,different_topic_same_language,15.862873077392578,43.761287689208984,130560
raw,26,exact_translation_diff_language,14.486507415771484,100.42444610595703,2400
raw,26,same_factor_diff_language,15.50481128692627,110.34418487548828,25920
raw,26,same_factor_same_language,13.456618309020996,62.917449951171875,5904
raw,26,same_domain_diff_language,15.864704132080078,111.67626190185547,77760
raw,26,same_domain_same_language,14.697402954101562,64.82088470458984,19584
raw,26,different_topic_diff_language,15.859487533569336,115.73065185546875,518400
raw,26,different_topic_same_language,15.814133644104004,73.81350708007812,130560
language_residualized,26,exact_translation_diff_language,14.392768859863281,45.38232421875,2400
language_residualized,26,same_factor_diff_language,15.430416107177734,64.49488067626953,25920
language_residualized,26,same_factor_same_language,13.734375953674316,62.91743850708008,5904
language_residualized,26,same_domain_diff_language,15.791104316711426,66.95064544677734,77760
language_residualized,26,same_domain_same_language,14.96044921875,64.82089233398438,19584
language_residualized,26,different_topic_diff_language,15.785126686096191,73.21247863769531,518400
language_residualized,26,different_topic_same_language,16.06604766845703,73.81350708007812,130560
top1_deflation,26,exact_translation_diff_language,14.502155303955078,56.47154998779297,2400
top1_deflation,26,same_factor_diff_language,15.503180503845215,59.13126754760742,25920
top1_deflation,26,same_factor_same_language,13.498398780822754,36.896087646484375,5904
top1_deflation,26,same_domain_diff_language,15.860784530639648,60.40415954589844,77760
top1_deflation,26,same_domain_same_language,14.743425369262695,40.272586822509766,19584
top1_deflation,26,different_topic_diff_language,15.848821640014648,61.993350982666016,518400
top1_deflation,26,different_topic_same_language,15.850167274475098,45.285614013671875,130560
raw,27,exact_translation_diff_language,14.525717735290527,101.94096374511719,2400
raw,27,same_factor_diff_language,15.510821342468262,111.54000091552734,25920
raw,27,same_factor_same_language,13.428093910217285,62.796146392822266,5904
raw,27,same_domain_diff_language,15.857890129089355,112.84161376953125,77760
raw,27,same_domain_same_language,14.668269157409668,64.81633758544922,19584
raw,27,different_topic_diff_language,15.851713180541992,116.78572082519531,518400
raw,27,different_topic_same_language,15.803117752075195,73.80647277832031,130560
language_residualized,27,exact_translation_diff_language,14.434264183044434,46.1403923034668,2400
language_residualized,27,same_factor_diff_language,15.436891555786133,64.63258361816406,25920
language_residualized,27,same_factor_same_language,13.702418327331543,62.79615020751953,5904
language_residualized,27,same_domain_diff_language,15.783683776855469,67.04817962646484,77760
language_residualized,27,same_domain_same_language,14.931619644165039,64.81633758544922,19584
language_residualized,27,different_topic_diff_language,15.77624225616455,73.19525909423828,518400
language_residualized,27,different_topic_same_language,16.054859161376953,73.80648040771484,130560
top1_deflation,27,exact_translation_diff_language,14.538639068603516,58.78464889526367,2400
top1_deflation,27,same_factor_diff_language,15.50904369354248,61.33832550048828,25920
top1_deflation,27,same_factor_same_language,13.468718528747559,37.68762969970703,5904
top1_deflation,27,same_domain_diff_language,15.854195594787598,62.56795120239258,77760
top1_deflation,27,same_domain_same_language,14.711087226867676,41.10865020751953,19584
top1_deflation,27,different_topic_diff_language,15.840658187866211,64.11154174804688,518400
top1_deflation,27,different_topic_same_language,15.840245246887207,46.21198654174805,130560
raw,28,exact_translation_diff_language,14.561820030212402,104.02528381347656,2400
raw,28,same_factor_diff_language,15.514881134033203,113.41093444824219,25920
raw,28,same_factor_same_language,13.416288375854492,62.8827018737793,5904
raw,28,same_domain_diff_language,15.847024917602539,114.69151306152344,77760
raw,28,same_domain_same_language,14.64677619934082,65.04232788085938,19584
raw,28,different_topic_diff_language,15.841911315917969,118.51921081542969,518400
raw,28,different_topic_same_language,15.791370391845703,74.05288696289062,130560
language_residualized,28,exact_translation_diff_language,14.475866317749023,47.080467224121094,2400
language_residualized,28,same_factor_diff_language,15.442925453186035,65.00072479248047,25920
language_residualized,28,same_factor_same_language,13.691847801208496,62.882694244384766,5904
language_residualized,28,same_domain_diff_language,15.776595115661621,67.39525604248047,77760
language_residualized,28,same_domain_same_language,14.917509078979492,65.04232788085938,19584
language_residualized,28,different_topic_diff_language,15.769278526306152,73.4244155883789,518400
language_residualized,28,different_topic_same_language,16.045969009399414,74.05288696289062,130560
top1_deflation,28,exact_translation_diff_language,14.574610710144043,61.199851989746094,2400
top1_deflation,28,same_factor_diff_language,15.512314796447754,63.7422981262207,25920
top1_deflation,28,same_factor_same_language,13.460257530212402,38.77956008911133,5904
top1_deflation,28,same_domain_diff_language,15.843830108642578,64.95755004882812,77760
top1_deflation,28,same_domain_same_language,14.694767951965332,42.27360153198242,19584
top1_deflation,28,different_topic_diff_language,15.831555366516113,66.4910659790039,518400
top1_deflation,28,different_topic_same_language,15.829500198364258,47.530757904052734,130560
raw,29,exact_translation_diff_language,14.594339370727539,106.2823715209961,2400
raw,29,same_factor_diff_language,15.516369819641113,115.1930923461914,25920
raw,29,same_factor_same_language,13.398932456970215,62.41511154174805,5904
raw,29,same_domain_diff_language,15.835956573486328,116.42354583740234,77760
raw,29,same_domain_same_language,14.615246772766113,64.71583557128906,19584
raw,29,different_topic_diff_language,15.82992172241211,120.01007843017578,518400
raw,29,different_topic_same_language,15.775160789489746,73.60448455810547,130560
language_residualized,29,exact_translation_diff_language,14.503470420837402,47.974971771240234,2400
language_residualized,29,same_factor_diff_language,15.443377494812012,64.86557006835938,25920
language_residualized,29,same_factor_same_language,13.681821823120117,62.41511535644531,5904
language_residualized,29,same_domain_diff_language,15.762358665466309,67.19751739501953,77760
language_residualized,29,same_domain_same_language,14.88172721862793,64.7158432006836,19584
language_residualized,29,different_topic_diff_language,15.755054473876953,72.96031951904297,518400
language_residualized,29,different_topic_same_language,16.02947998046875,73.60450744628906,130560
top1_deflation,29,exact_translation_diff_language,14.601422309875488,64.7998275756836,2400
top1_deflation,29,same_factor_diff_language,15.512527465820312,67.3150634765625,25920
top1_deflation,29,same_factor_same_language,13.447469711303711,40.16352844238281,5904
top1_deflation,29,same_domain_diff_language,15.830774307250977,68.48664093017578,77760
top1_deflation,29,same_domain_same_language,14.661184310913086,43.673641204833984,19584
top1_deflation,29,different_topic_diff_language,15.818038940429688,69.9716567993164,518400
top1_deflation,29,different_topic_same_language,15.813400268554688,49.06406784057617,130560
raw,30,exact_translation_diff_language,14.652456283569336,103.69036865234375,2400
raw,30,same_factor_diff_language,15.52678394317627,111.37566375732422,25920
raw,30,same_factor_same_language,13.388364791870117,58.75148391723633,5904
raw,30,same_domain_diff_language,15.833852767944336,112.51792907714844,77760
raw,30,same_domain_same_language,14.600244522094727,61.314186096191406,19584
raw,30,different_topic_diff_language,15.828205108642578,115.6529541015625,518400
raw,30,different_topic_same_language,15.771520614624023,69.69794464111328,130560
language_residualized,30,exact_translation_diff_language,14.55815601348877,47.54563903808594,2400
language_residualized,30,same_factor_diff_language,15.450774192810059,61.722999572753906,25920
language_residualized,30,same_factor_same_language,13.663925170898438,58.75148391723633,5904
language_residualized,30,same_domain_diff_language,15.759634017944336,63.897029876708984,77760
language_residualized,30,same_domain_same_language,14.869820594787598,61.314186096191406,19584
language_residualized,30,different_topic_diff_language,15.752315521240234,69.04132080078125,518400
language_residualized,30,different_topic_same_language,16.02496910095215,69.69794464111328,130560
top1_deflation,30,exact_translation_diff_language,14.659934997558594,66.60309600830078,2400
top1_deflation,30,same_factor_diff_language,15.522931098937988,69.01485443115234,25920
top1_deflation,30,same_factor_same_language,13.434003829956055,40.976722717285156,5904
top1_deflation,30,same_domain_diff_language,15.82929801940918,70.13741302490234,77760
top1_deflation,30,same_domain_same_language,14.645166397094727,44.458377838134766,19584
top1_deflation,30,different_topic_diff_language,15.81655216217041,71.58673858642578,518400
top1_deflation,30,different_topic_same_language,15.813454627990723,49.93027877807617,130560
raw,31,exact_translation_diff_language,14.703883171081543,91.62811279296875,2400
raw,31,same_factor_diff_language,15.537927627563477,94.21446990966797,25920
raw,31,same_factor_same_language,13.391220092773438,42.29915237426758,5904
raw,31,same_domain_diff_language,15.828126907348633,95.09796905517578,77760
raw,31,same_domain_same_language,14.586146354675293,46.0111083984375,19584
raw,31,different_topic_diff_language,15.824386596679688,96.19760131835938,518400
raw,31,different_topic_same_language,15.764949798583984,51.76585006713867,130560
language_residualized,31,exact_translation_diff_language,14.620442390441895,44.185508728027344,2400
language_residualized,31,same_factor_diff_language,15.461311340332031,47.29275131225586,25920
language_residualized,31,same_factor_same_language,13.673622131347656,42.29915237426758,5904
language_residualized,31,same_domain_diff_language,15.755767822265625,48.96648025512695,77760
language_residualized,31,same_domain_same_language,14.86138916015625,46.011104583740234,19584
language_residualized,31,different_topic_diff_language,15.750919342041016,51.01950454711914,518400
language_residualized,31,different_topic_same_language,16.02070426940918,51.76585006713867,130560
top1_deflation,31,exact_translation_diff_language,14.6903715133667,75.1593246459961,2400
top1_deflation,31,same_factor_diff_language,15.520479202270508,76.58673858642578,25920
top1_deflation,31,same_factor_same_language,13.457184791564941,41.32727813720703,5904
top1_deflation,31,same_domain_diff_language,15.81270694732666,77.66043853759766,77760
top1_deflation,31,same_domain_same_language,14.650476455688477,45.09137725830078,19584
top1_deflation,31,different_topic_diff_language,15.80817699432373,78.98792266845703,518400
top1_deflation,31,different_topic_same_language,15.825300216674805,50.81835174560547,130560
raw,32,exact_translation_diff_language,14.96362590789795,88.01542663574219,2400
raw,32,same_factor_diff_language,15.628422737121582,89.10520935058594,25920
raw,32,same_factor_same_language,13.307354927062988,31.78913688659668,5904
raw,32,same_domain_diff_language,15.881632804870605,89.63642883300781,77760
raw,32,same_domain_same_language,14.68481731414795,34.826847076416016,19584
raw,32,different_topic_diff_language,15.878748893737793,90.34197998046875,518400
raw,32,different_topic_same_language,15.812424659729004,39.415157318115234,130560
language_residualized,32,exact_translation_diff_language,14.888688087463379,34.24916076660156,2400
language_residualized,32,same_factor_diff_language,15.553641319274902,36.04523468017578,25920
language_residualized,32,same_factor_same_language,13.587385177612305,31.789133071899414,5904
language_residualized,32,same_domain_diff_language,15.81042766571045,37.24628448486328,77760
language_residualized,32,same_domain_same_language,14.950882911682129,34.826847076416016,19584
language_residualized,32,different_topic_diff_language,15.805371284484863,38.794708251953125,518400
language_residualized,32,different_topic_same_language,16.065196990966797,39.415157318115234,130560
top1_deflation,32,exact_translation_diff_language,14.944400787353516,65.83148193359375,2400
top1_deflation,32,same_factor_diff_language,15.609944343566895,66.8530502319336,25920
top1_deflation,32,same_factor_same_language,13.370823860168457,31.437549591064453,5904
top1_deflation,32,same_domain_diff_language,15.86455249786377,67.54669189453125,77760
top1_deflation,32,same_domain_same_language,14.748886108398438,34.474853515625,19584
top1_deflation,32,different_topic_diff_language,15.860566139221191,68.46815490722656,518400
top1_deflation,32,different_topic_same_language,15.874861717224121,39.03420639038086,130560
top2_deflation,0,exact_translation_diff_language,15.488818168640137,0.3377556800842285,2400
top2_deflation,0,same_factor_diff_language,15.656427383422852,0.3417094945907593,25920
top2_deflation,0,same_factor_same_language,12.997279167175293,0.26746341586112976,5904
top2_deflation,0,same_domain_diff_language,15.733674049377441,0.3433646857738495,77760
top2_deflation,0,same_domain_same_language,14.935338973999023,0.2952693700790405,19584
top2_deflation,0,different_topic_diff_language,15.754891395568848,0.345105916261673,518400
top2_deflation,0,different_topic_same_language,15.83192253112793,0.3183712065219879,130560
top2_deflation,1,exact_translation_diff_language,15.567400932312012,9.819106101989746,2400
top2_deflation,1,same_factor_diff_language,15.735934257507324,9.977931022644043,25920
top2_deflation,1,same_factor_same_language,13.313193321228027,7.775628089904785,5904
top2_deflation,1,same_domain_diff_language,15.826560974121094,10.040475845336914,77760
top2_deflation,1,same_domain_same_language,14.943231582641602,8.42758560180664,19584
top2_deflation,1,different_topic_diff_language,15.844182014465332,10.114201545715332,518400
top2_deflation,1,different_topic_same_language,15.869197845458984,9.146206855773926,130560
top2_deflation,2,exact_translation_diff_language,15.584498405456543,12.444377899169922,2400
top2_deflation,2,same_factor_diff_language,15.751616477966309,12.696555137634277,25920
top2_deflation,2,same_factor_same_language,13.31256103515625,9.608158111572266,5904
top2_deflation,2,same_domain_diff_language,15.852622985839844,12.786262512207031,77760
top2_deflation,2,same_domain_same_language,14.921501159667969,10.343740463256836,19584
top2_deflation,2,different_topic_diff_language,15.863463401794434,12.900920867919922,518400
top2_deflation,2,different_topic_same_language,15.846400260925293,11.214190483093262,130560
top2_deflation,3,exact_translation_diff_language,15.547208786010742,13.390289306640625,2400
top2_deflation,3,same_factor_diff_language,15.749834060668945,13.564570426940918,25920
top2_deflation,3,same_factor_same_language,13.274955749511719,10.010106086730957,5904
top2_deflation,3,same_domain_diff_language,15.868703842163086,13.658721923828125,77760
top2_deflation,3,same_domain_same_language,14.900077819824219,10.79982852935791,19584
top2_deflation,3,different_topic_diff_language,15.872875213623047,13.748799324035645,518400
top2_deflation,3,different_topic_same_language,15.855299949645996,11.669255256652832,130560
top2_deflation,4,exact_translation_diff_language,15.42077350616455,14.420198440551758,2400
top2_deflation,4,same_factor_diff_language,15.719425201416016,14.684523582458496,25920
top2_deflation,4,same_factor_same_language,13.266073226928711,11.023031234741211,5904
top2_deflation,4,same_domain_diff_language,15.872047424316406,14.81745433807373,77760
top2_deflation,4,same_domain_same_language,14.909278869628906,11.892694473266602,19584
top2_deflation,4,different_topic_diff_language,15.87697696685791,14.947254180908203,518400
top2_deflation,4,different_topic_same_language,15.87215518951416,12.845946311950684,130560
top2_deflation,5,exact_translation_diff_language,15.243375778198242,15.206321716308594,2400
top2_deflation,5,same_factor_diff_language,15.67621898651123,15.615909576416016,25920
top2_deflation,5,same_factor_same_language,13.333966255187988,11.885783195495605,5904
top2_deflation,5,same_domain_diff_language,15.880280494689941,15.835156440734863,77760
top2_deflation,5,same_domain_same_language,14.913114547729492,12.875357627868652,19584
top2_deflation,5,different_topic_diff_language,15.884676933288574,16.081010818481445,518400
top2_deflation,5,different_topic_same_language,15.886431694030762,14.003711700439453,130560
top2_deflation,6,exact_translation_diff_language,15.050302505493164,16.87401008605957,2400
top2_deflation,6,same_factor_diff_language,15.641243934631348,17.497543334960938,25920
top2_deflation,6,same_factor_same_language,13.4154691696167,13.424552917480469,5904
top2_deflation,6,same_domain_diff_language,15.900403022766113,17.802568435668945,77760
top2_deflation,6,same_domain_same_language,14.943582534790039,14.522591590881348,19584
top2_deflation,6,different_topic_diff_language,15.904233932495117,18.15049934387207,518400
top2_deflation,6,different_topic_same_language,15.906414031982422,15.815896034240723,130560
top2_deflation,7,exact_translation_diff_language,14.889570236206055,17.848161697387695,2400
top2_deflation,7,same_factor_diff_language,15.59189224243164,18.59052848815918,25920
top2_deflation,7,same_factor_same_language,13.439495086669922,14.30759334564209,5904
top2_deflation,7,same_domain_diff_language,15.894298553466797,18.968280792236328,77760
top2_deflation,7,same_domain_same_language,14.941064834594727,15.48290729522705,19584
top2_deflation,7,different_topic_diff_language,15.898508071899414,19.385238647460938,518400
top2_deflation,7,different_topic_same_language,15.908928871154785,16.871450424194336,130560
top2_deflation,8,exact_translation_diff_language,14.77477741241455,18.747743606567383,2400
top2_deflation,8,same_factor_diff_language,15.545660018920898,19.593652725219727,25920
top2_deflation,8,same_factor_same_language,13.482142448425293,14.863971710205078,5904
top2_deflation,8,same_domain_diff_language,15.892435073852539,20.019012451171875,77760
top2_deflation,8,same_domain_same_language,14.95263957977295,16.074996948242188,19584
top2_deflation,8,different_topic_diff_language,15.896586418151855,20.489778518676758,518400
top2_deflation,8,different_topic_same_language,15.91356372833252,17.538095474243164,130560
top2_deflation,9,exact_translation_diff_language,14.64310359954834,19.325803756713867,2400
top2_deflation,9,same_factor_diff_language,15.521791458129883,20.371774673461914,25920
top2_deflation,9,same_factor_same_language,13.548868179321289,15.758069038391113,5904
top2_deflation,9,same_domain_diff_language,15.900979042053223,20.863327026367188,77760
top2_deflation,9,same_domain_same_language,14.964154243469238,16.984315872192383,19584
top2_deflation,9,different_topic_diff_language,15.905754089355469,21.407733917236328,518400
top2_deflation,9,different_topic_same_language,15.922717094421387,18.5321044921875,130560
top2_deflation,10,exact_translation_diff_language,14.499516487121582,19.538166046142578,2400
top2_deflation,10,same_factor_diff_language,15.492083549499512,20.75403594970703,25920
top2_deflation,10,same_factor_same_language,13.604888916015625,16.31317710876465,5904
top2_deflation,10,same_domain_diff_language,15.903337478637695,21.3164119720459,77760
top2_deflation,10,same_domain_same_language,14.9813814163208,17.578855514526367,19584
top2_deflation,10,different_topic_diff_language,15.90939712524414,21.91929054260254,518400
top2_deflation,10,different_topic_same_language,15.928041458129883,19.17608642578125,130560
top2_deflation,11,exact_translation_diff_language,14.384716987609863,20.058704376220703,2400
top2_deflation,11,same_factor_diff_language,15.474404335021973,21.4721622467041,25920
top2_deflation,11,same_factor_same_language,13.661077499389648,17.134798049926758,5904
top2_deflation,11,same_domain_diff_language,15.90971565246582,22.129209518432617,77760
top2_deflation,11,same_domain_same_language,15.010263442993164,18.482236862182617,19584
top2_deflation,11,different_topic_diff_language,15.918210983276367,22.855121612548828,518400
top2_deflation,11,different_topic_same_language,15.940202713012695,20.227962493896484,130560
top2_deflation,12,exact_translation_diff_language,14.355567932128906,20.20578384399414,2400
top2_deflation,12,same_factor_diff_language,15.466979026794434,21.613670349121094,25920
top2_deflation,12,same_factor_same_language,13.652655601501465,17.222640991210938,5904
top2_deflation,12,same_domain_diff_language,15.913032531738281,22.26919937133789,77760
top2_deflation,12,same_domain_same_language,15.023788452148438,18.601564407348633,19584
top2_deflation,12,different_topic_diff_language,15.921101570129395,22.986825942993164,518400
top2_deflation,12,different_topic_same_language,15.939757347106934,20.34595489501953,130560
top2_deflation,13,exact_translation_diff_language,14.289182662963867,20.785295486450195,2400
top2_deflation,13,same_factor_diff_language,15.458348274230957,22.33598518371582,25920
top2_deflation,13,same_factor_same_language,13.643524169921875,18.04650115966797,5904
top2_deflation,13,same_domain_diff_language,15.920783042907715,23.113874435424805,77760
top2_deflation,13,same_domain_same_language,15.042466163635254,19.642189025878906,19584
top2_deflation,13,different_topic_diff_language,15.925515174865723,23.94956398010254,518400
top2_deflation,13,different_topic_same_language,15.943353652954102,21.552785873413086,130560
top2_deflation,14,exact_translation_diff_language,14.27652359008789,22.777299880981445,2400
top2_deflation,14,same_factor_diff_language,15.444449424743652,24.331586837768555,25920
top2_deflation,14,same_factor_same_language,13.637972831726074,18.766429901123047,5904
top2_deflation,14,same_domain_diff_language,15.917097091674805,25.126327514648438,77760
top2_deflation,14,same_domain_same_language,15.042084693908691,20.456350326538086,19584
top2_deflation,14,different_topic_diff_language,15.920557975769043,26.01417350769043,518400
top2_deflation,14,different_topic_same_language,15.940139770507812,22.533876419067383,130560
top2_deflation,15,exact_translation_diff_language,14.282960891723633,23.794885635375977,2400
top2_deflation,15,same_factor_diff_language,15.447219848632812,25.486248016357422,25920
top2_deflation,15,same_factor_same_language,13.634868621826172,19.82087516784668,5904
top2_deflation,15,same_domain_diff_language,15.912400245666504,26.34449577331543,77760
top2_deflation,15,same_domain_same_language,15.04496955871582,21.610511779785156,19584
